event,eventLabel,category,property,propertyLabel,value,sitelinks,dateCreated,dateModified,entityType
http://www.wikidata.org/entity/Q113115070,2022 Major League Baseball postseason,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,4,,2024-10-11T10:47:31Z,Sports Event
http://www.wikidata.org/entity/Q1040754,water polo at the 1991 World Aquatics Championships – men's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,15,8,,2024-07-01T20:45:39Z,Sports Event
http://www.wikidata.org/entity/Q123631453,Q123631453,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,1,,2023-12-05T21:41:50Z,Sports Event
http://www.wikidata.org/entity/Q737863,bobsleigh at the 2010 Winter Olympics – four-man,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,50,15,,2024-11-08T12:49:39Z,Sports Event
http://www.wikidata.org/entity/Q367496,volleyball at the 2011 Pan American Games – women's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,5,,2024-07-10T09:09:56Z,Sports Event
http://www.wikidata.org/entity/Q114044340,Q114044340,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,27,1,,2022-09-19T07:59:42Z,Sports Event
http://www.wikidata.org/entity/Q844089,water polo at the 1978 World Aquatics Championships – men's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,10,,2024-07-01T20:38:39Z,Sports Event
http://www.wikidata.org/entity/Q1257256,Q1257256,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,117,2,,2021-11-21T13:45:49Z,Sports Event
http://www.wikidata.org/entity/Q952226,water polo at the 1994 World Aquatics Championships – women's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,5,,2024-07-01T22:15:26Z,Sports Event
http://www.wikidata.org/entity/Q838765,Water polo at the 2003 World Aquatics Championships – Men's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,8,,2024-07-01T20:55:06Z,Sports Event
http://www.wikidata.org/entity/Q106528681,Play On! Canada,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,2500000,1,,2022-01-15T20:47:50Z,Sports Event
http://www.wikidata.org/entity/Q116788505,2012 ARFU Development Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4,1,,2023-08-31T09:57:40Z,Sports Event
http://www.wikidata.org/entity/Q7501019,shooting at the 2011 Pan American Games – women's trap,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,2,,2023-11-20T09:58:53Z,Sports Event
http://www.wikidata.org/entity/Q115763387,F1 Academy,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,5,16,,2024-11-26T01:14:26Z,Sports Event
http://www.wikidata.org/entity/Q115763387,F1 Academy,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,15,16,,2024-11-26T01:14:26Z,Sports Event
http://www.wikidata.org/entity/Q98873944,2020 Italian Basketball Supercup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,2,,2021-03-19T21:35:05Z,Sports Event
http://www.wikidata.org/entity/Q7582138,squash at the 2011 Pan American Games – men's team,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,33,2,,2023-11-20T09:58:57Z,Sports Event
http://www.wikidata.org/entity/Q65079088,2019 Patriot League Men's Basketball Tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,1,,2024-04-05T11:20:39Z,Sports Event
http://www.wikidata.org/entity/Q111688314,Q111688314,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,2,1,,2023-08-15T03:42:31Z,Sports Event
http://www.wikidata.org/entity/Q83384675,2020 Tournoi de France,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4,4,,2024-06-05T01:57:50Z,Sports Event
http://www.wikidata.org/entity/Q7582141,squash at the 2011 Pan American Games – women's singles,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,24,2,,2023-12-07T00:55:27Z,Sports Event
http://www.wikidata.org/entity/Q7582137,squash at the 2011 Pan American Games – men's singles,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,24,2,,2023-12-07T00:55:09Z,Sports Event
http://www.wikidata.org/entity/Q123570202,Q123570202,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,2,1,,2024-11-28T22:40:56Z,Sports Event
http://www.wikidata.org/entity/Q512117,water polo at the 1998 World Aquatics Championships – men's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,7,,2024-07-01T20:51:03Z,Sports Event
http://www.wikidata.org/entity/Q113159221,1930 European Women's Basketball Championship,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,5,1,,2022-12-29T14:45:07Z,Sports Event
http://www.wikidata.org/entity/Q122877411,Liga de Fútbol Nacional,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,20,1,,2023-10-04T17:55:38Z,Sports Event
http://www.wikidata.org/entity/Q65079078,2019 Ohio Valley Conference Men's Basketball Tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,1,,2022-09-05T21:48:46Z,Sports Event
http://www.wikidata.org/entity/Q115194221,2024 Men's World Floorball Championships,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,5,,2024-03-25T15:50:14Z,Sports Event
http://www.wikidata.org/entity/Q119848618,Q119848618,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,24,1,,2024-07-11T07:13:34Z,Sports Event
http://www.wikidata.org/entity/Q124080436,Q124080436,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,24,1,,2024-07-11T07:17:27Z,Sports Event
http://www.wikidata.org/entity/Q1049551,athletics at the 2012 Summer Olympics – men's 800 metres,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,55,19,,2024-11-08T13:19:21Z,Sports Event
http://www.wikidata.org/entity/Q124810807,Q124810807,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,24,1,,2024-03-11T18:06:46Z,Sports Event
http://www.wikidata.org/entity/Q1049551,athletics at the 2012 Summer Olympics – men's 800 metres,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,56,19,,2024-11-08T13:19:21Z,Sports Event
http://www.wikidata.org/entity/Q7582142,squash at the 2011 Pan American Games – women's team,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,25,2,,2023-11-20T09:59:00Z,Sports Event
http://www.wikidata.org/entity/Q118984248,The Soccer Tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,32,2,,2024-09-25T20:15:41Z,Sports Event
http://www.wikidata.org/entity/Q65119538,2019 MAAC Men's Basketball Tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,1,,2022-09-05T19:51:40Z,Sports Event
http://www.wikidata.org/entity/Q127375480,Q127375480,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,24,1,,2024-07-11T07:17:06Z,Sports Event
http://www.wikidata.org/entity/Q65079362,2019 Big West Conference Men's Basketball Tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,1,,2024-04-05T11:17:56Z,Sports Event
http://www.wikidata.org/entity/Q913297,water polo at the 1986 World Aquatics Championships – men's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,15,9,,2024-07-01T20:43:23Z,Sports Event
http://www.wikidata.org/entity/Q7501012,shooting at the 2011 Pan American Games – women's 10 metre air rifle,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,29,2,,2023-11-20T09:58:52Z,Sports Event
http://www.wikidata.org/entity/Q1170320,Q1170320,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,127,1,,2021-07-16T16:33:07Z,Sports Event
http://www.wikidata.org/entity/Q124005960,2025 IIHF Women's World Championship,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,2,,2024-11-10T23:54:32Z,Sports Event
http://www.wikidata.org/entity/Q110627966,2022 BAL season,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,3,,2023-07-09T03:39:22Z,Sports Event
http://www.wikidata.org/entity/Q430957,water polo at the 1991 World Aquatics Championships – women's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9,6,,2024-07-01T22:13:50Z,Sports Event
http://www.wikidata.org/entity/Q122962385,Q122962385,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,24,1,,2023-10-07T02:41:17Z,Sports Event
http://www.wikidata.org/entity/Q111435490,2022 FIFA World Cup knockout stage,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,35,,2023-08-22T00:56:53Z,Sports Event
http://www.wikidata.org/entity/Q128155368,Q128155368,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,1,,2024-07-31T00:19:07Z,Sports Event
http://www.wikidata.org/entity/Q116788481,2023 Major League Baseball postseason,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,4,,2024-10-11T10:43:57Z,Sports Event
http://www.wikidata.org/entity/Q104145532,2006 Tahoe Pro/Am,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,149,1,,2022-10-07T01:26:14Z,Sports Event
http://www.wikidata.org/entity/Q1536947,water polo at the 2005 World Aquatics Championships – men's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,6,,2024-07-01T20:57:55Z,Sports Event
http://www.wikidata.org/entity/Q7662197,synchronized swimming at the 2011 Pan American Games – women's team,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,56,2,,2023-11-20T10:01:50Z,Sports Event
http://www.wikidata.org/entity/Q7751633,2013 European Athletics Indoor Championships – women's shot put,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,5,,2023-08-11T17:48:13Z,Sports Event
http://www.wikidata.org/entity/Q7658154,swimming at the 2011 Pan American Games – women's 200 metre butterfly,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,13,3,,2023-11-20T10:01:05Z,Sports Event
http://www.wikidata.org/entity/Q1771990,athletics at the 2012 Summer Olympics – men's 3000 metres steeplechase,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,39,18,,2024-11-08T13:18:56Z,Sports Event
http://www.wikidata.org/entity/Q8038071,wrestling at the 2011 Pan American Games – men's Greco-Roman 60 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2024-07-04T22:34:11Z,Sports Event
http://www.wikidata.org/entity/Q8038077,wrestling at the 2011 Pan American Games – men's Greco-Roman 84 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2023-11-20T10:03:11Z,Sports Event
http://www.wikidata.org/entity/Q1257269,Q1257269,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,126,2,,2021-11-21T13:46:10Z,Sports Event
http://www.wikidata.org/entity/Q1257288,Q1257288,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,126,2,,2021-11-21T13:46:54Z,Sports Event
http://www.wikidata.org/entity/Q1799275,"athletics at the 2012 Summer Olympics – women's 10,000 metres",Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,22,17,,2024-11-08T13:18:39Z,Sports Event
http://www.wikidata.org/entity/Q1257287,Q1257287,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,194,1,,2021-07-16T16:33:53Z,Sports Event
http://www.wikidata.org/entity/Q8038078,wrestling at the 2011 Pan American Games – men's Greco-Roman 96 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2023-11-20T10:03:11Z,Sports Event
http://www.wikidata.org/entity/Q8038081,wrestling at the 2011 Pan American Games – women's freestyle 55 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2023-11-20T10:03:12Z,Sports Event
http://www.wikidata.org/entity/Q8038074,wrestling at the 2011 Pan American Games – men's Greco-Roman 74 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2023-11-20T10:03:10Z,Sports Event
http://www.wikidata.org/entity/Q7980135,weightlifting at the 2011 Pan American Games – women's 53 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,2,,2023-11-20T10:02:13Z,Sports Event
http://www.wikidata.org/entity/Q7980133,weightlifting at the 2011 Pan American Games – women's +75 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9,2,,2023-11-20T10:02:12Z,Sports Event
http://www.wikidata.org/entity/Q7657951,swimming at the 2010 Commonwealth Games – men's 100 metre freestyle,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,52,1,,2022-09-27T19:05:01Z,Sports Event
http://www.wikidata.org/entity/Q7658118,swimming at the 2011 Pan American Games – men's 200 metre backstroke,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,3,,2023-11-20T10:00:51Z,Sports Event
http://www.wikidata.org/entity/Q1257263,Q1257263,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,150,1,,2021-07-16T16:31:18Z,Sports Event
http://www.wikidata.org/entity/Q7658168,swimming at the 2011 Pan American Games – women's 50 metre freestyle,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,19,3,,2023-11-20T10:01:12Z,Sports Event
http://www.wikidata.org/entity/Q11708479,2013 European Athletics Indoor Championships – women's 60 metres,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,24,6,,2023-08-11T17:41:52Z,Sports Event
http://www.wikidata.org/entity/Q7658127,swimming at the 2011 Pan American Games – men's 200 metre individual medley,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,15,3,,2023-11-20T10:00:55Z,Sports Event
http://www.wikidata.org/entity/Q10289785,gymnastics at the 2011 Pan American Games – men's trampoline,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,3,,2021-11-21T14:27:06Z,Sports Event
http://www.wikidata.org/entity/Q8038068,wrestling at the 2011 Pan American Games – men's freestyle 60 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9,2,,2023-11-20T10:03:06Z,Sports Event
http://www.wikidata.org/entity/Q2071129,athletics at the 2012 Summer Olympics – women's 1500 metres,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,46,15,,2024-11-08T13:18:09Z,Sports Event
http://www.wikidata.org/entity/Q7673402,table tennis at the 2011 Pan American Games – women's team,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,36,2,,2023-11-20T10:01:56Z,Sports Event
http://www.wikidata.org/entity/Q10382701,shooting at the 2011 Pan American Games – women's 25 metre pistol,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,25,2,,2023-11-20T10:04:22Z,Sports Event
http://www.wikidata.org/entity/Q7673398,table tennis at the 2011 Pan American Games – men's team,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,36,2,,2023-11-20T10:01:55Z,Sports Event
http://www.wikidata.org/entity/Q1257282,Q1257282,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,170,2,,2021-11-21T13:46:42Z,Sports Event
http://www.wikidata.org/entity/Q7658158,swimming at the 2011 Pan American Games – women's 200 metre individual medley,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,23,3,,2023-11-20T10:01:08Z,Sports Event
http://www.wikidata.org/entity/Q10382703,shooting at the 2011 Pan American Games – women's skeet,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,5,2,,2023-11-20T10:04:23Z,Sports Event
http://www.wikidata.org/entity/Q10389570,sailing at the 2011 Pan American Games – women's Laser radial class,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,13,3,,2023-11-20T10:04:24Z,Sports Event
http://www.wikidata.org/entity/Q7658125,swimming at the 2011 Pan American Games – men's 200 metre freestyle,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,20,3,,2024-08-14T03:19:54Z,Sports Event
http://www.wikidata.org/entity/Q8031158,women's football at the 2007 South Pacific Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9,4,,2023-11-10T05:38:42Z,Sports Event
http://www.wikidata.org/entity/Q7662196,synchronized swimming at the 2011 Pan American Games – women's duet,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,20,2,,2023-11-20T10:01:44Z,Sports Event
http://www.wikidata.org/entity/Q10377809,taekwondo at the 2011 Pan American Games – women's 49 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,14,2,,2022-03-12T10:32:53Z,Sports Event
http://www.wikidata.org/entity/Q1257280,Q1257280,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,126,1,,2021-07-16T16:33:04Z,Sports Event
http://www.wikidata.org/entity/Q1257273,Q1257273,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,126,2,,2021-11-21T13:46:30Z,Sports Event
http://www.wikidata.org/entity/Q7658172,swimming at the 2011 Pan American Games – women's 800 metre freestyle,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,17,3,,2023-11-20T10:01:12Z,Sports Event
http://www.wikidata.org/entity/Q7973750,water skiing at the 2011 Pan American Games – men's wakeboard,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2023-11-20T10:02:04Z,Sports Event
http://www.wikidata.org/entity/Q8038072,wrestling at the 2011 Pan American Games – men's Greco-Roman 55 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2023-11-20T10:03:09Z,Sports Event
http://www.wikidata.org/entity/Q10392340,volleyball at the 2007 Pan American Games – men's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,3,,2024-07-09T22:03:29Z,Sports Event
http://www.wikidata.org/entity/Q1257268,Q1257268,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,128,1,,2021-07-16T16:31:06Z,Sports Event
http://www.wikidata.org/entity/Q9875975,golf at the 2010 Asian Games – men's individual,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,77,2,,2021-07-22T13:19:27Z,Sports Event
http://www.wikidata.org/entity/Q8038065,wrestling at the 2011 Pan American Games – men's freestyle 120 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2023-11-20T10:02:50Z,Sports Event
http://www.wikidata.org/entity/Q7940464,volleyball at the 2009 Summer Universiade – women's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,2,,2024-07-27T07:29:03Z,Sports Event
http://www.wikidata.org/entity/Q7980128,weightlifting at the 2011 Pan American Games – men's 69 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9,2,,2023-11-20T10:02:10Z,Sports Event
http://www.wikidata.org/entity/Q8038070,wrestling at the 2011 Pan American Games – men's Greco-Roman 120 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2023-11-20T10:03:07Z,Sports Event
http://www.wikidata.org/entity/Q1997322,2011 European Athletics Indoor Championships – women's pentathlon,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,15,6,,2023-09-14T20:47:46Z,Sports Event
http://www.wikidata.org/entity/Q7658162,swimming at the 2011 Pan American Games – women's 400 metre individual medley,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,25,3,,2023-11-20T10:01:09Z,Sports Event
http://www.wikidata.org/entity/Q10382700,shooting at the 2011 Pan American Games – men's 50 metre rifle three positions,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,23,2,,2023-11-20T10:04:22Z,Sports Event
http://www.wikidata.org/entity/Q7980077,weightlifting at the 2010 Commonwealth Games – women's 53 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,1,,2022-09-24T03:49:25Z,Sports Event
http://www.wikidata.org/entity/Q10289857,gymnastics at the 2011 Pan American Games – women's rhythmic individual ribbon,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,3,,2023-11-20T10:04:19Z,Sports Event
http://www.wikidata.org/entity/Q1412528,water polo at the 2003 World Aquatics Championships – women's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,5,,2024-07-01T22:31:45Z,Sports Event
http://www.wikidata.org/entity/Q7658146,swimming at the 2011 Pan American Games – women's 100 metre butterfly,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,23,3,,2023-11-20T10:01:02Z,Sports Event
http://www.wikidata.org/entity/Q1257289,Q1257289,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,127,1,,2021-07-16T16:34:09Z,Sports Event
http://www.wikidata.org/entity/Q7973749,water skiing at the 2011 Pan American Games – men's tricks,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,2,,2023-11-20T10:02:03Z,Sports Event
http://www.wikidata.org/entity/Q7980126,weightlifting at the 2011 Pan American Games – men's 62 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9,2,,2021-07-22T16:11:08Z,Sports Event
http://www.wikidata.org/entity/Q10317729,weightlifting at the 2011 Pan American Games – women's 48 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9,2,,2023-11-20T10:04:20Z,Sports Event
http://www.wikidata.org/entity/Q8030900,women's football at the 2011 Pacific Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9,3,,2023-11-10T05:38:42Z,Sports Event
http://www.wikidata.org/entity/Q7674833,taekwondo at the 2011 Pan American Games – men's 58 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,14,2,,2021-07-22T16:10:27Z,Sports Event
http://www.wikidata.org/entity/Q7658137,swimming at the 2011 Pan American Games – men's 50 metre freestyle,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,20,3,,2023-11-20T10:00:59Z,Sports Event
http://www.wikidata.org/entity/Q1414911,water polo at the 2001 World Aquatics Championships – women's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,5,,2024-07-01T22:29:21Z,Sports Event
http://www.wikidata.org/entity/Q7973752,water skiing at the 2011 Pan American Games – women's jump,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,7,2,,2023-11-20T10:02:05Z,Sports Event
http://www.wikidata.org/entity/Q7980132,weightlifting at the 2011 Pan American Games – men's 94 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,2,,2023-11-20T10:02:12Z,Sports Event
http://www.wikidata.org/entity/Q7980122,weightlifting at the 2011 Pan American Games – men's +105 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,2,,2023-11-20T10:02:09Z,Sports Event
http://www.wikidata.org/entity/Q11186885,2010 NRW Trophy - senior ice dance,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,2,,2023-12-31T15:00:17Z,Sports Event
http://www.wikidata.org/entity/Q9650748,basketball at the 2007 Pan American Games – men's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,3,,2023-08-28T21:46:48Z,Sports Event
http://www.wikidata.org/entity/Q7658150,swimming at the 2011 Pan American Games – women's 200 metre backstroke,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,18,3,,2023-11-20T10:01:03Z,Sports Event
http://www.wikidata.org/entity/Q7980140,weightlifting at the 2011 Pan American Games – women's 75 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,6,2,,2022-03-12T10:32:22Z,Sports Event
http://www.wikidata.org/entity/Q1257262,Q1257262,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,138,2,,2021-11-21T13:45:58Z,Sports Event
http://www.wikidata.org/entity/Q7973753,water skiing at the 2011 Pan American Games – women's slalom,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,2,,2023-11-20T10:02:05Z,Sports Event
http://www.wikidata.org/entity/Q1257277,Q1257277,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,195,2,,2021-11-21T13:46:20Z,Sports Event
http://www.wikidata.org/entity/Q7840238,triathlon at the 2011 Pan American Games – women's,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,29,2,,2023-11-20T10:01:59Z,Sports Event
http://www.wikidata.org/entity/Q7980129,weightlifting at the 2011 Pan American Games – men's 77 kg,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2023-11-20T10:02:11Z,Sports Event
